"Week End","Week End Last Year","Region","Crude Volumes For The Week","Percent Of Capacity","4 Week Average","4 Week Average Last Year","YTD Average","YTD Average Last Year","Unit"
"03/21/2017","03/22/2016","Quebec & Eastern Canada","121.760","91.720","118.350","118.620","120.970","116.940","thousand cubic metres per day"
"03/21/2017","03/22/2016","Western Canada","76.590","70.540","80.030","94.860","82.040","94.210","thousand cubic metres per day"
"03/28/2017","03/29/2016","Ontario","54.930","82.890","53.200","55.380","52.180","55.470","thousand cubic metres per day"
"03/28/2017","03/29/2016","Quebec & Eastern Canada","124.610","93.870","122.340","117.950","121.250","117.000","thousand cubic metres per day"
"03/28/2017","03/29/2016","Western Canada","72.480","66.750","77.540","93.630","81.310","93.770","thousand cubic metres per day"
"04/04/2017","04/05/2016","Ontario","52.510","79.240","54.510","56.090","52.210","55.550","thousand cubic metres per day"
"04/04/2017","04/05/2016","Quebec & Eastern Canada","120.720","90.940","122.740","117.540","121.210","117.120","thousand cubic metres per day"
"04/04/2017","04/05/2016","Western Canada","69.710","64.200","74.300","91.530","80.480","93.170","thousand cubic metres per day"
"04/11/2017","04/12/2016","Ontario","56.560","85.350","55.030","56.840","52.500","55.710","thousand cubic metres per day"
"04/11/2017","04/12/2016","Quebec & Eastern Canada","128.010","96.430","123.780","116.880","121.660","116.860","thousand cubic metres per day"
"04/11/2017","04/12/2016","Western Canada","67.300","61.990","71.520","89.240","79.600","92.690","thousand cubic metres per day"
"04/18/2017","04/19/2016","Ontario","55.710","84.060","54.930","57.600","52.700","55.920","thousand cubic metres per day"
"04/18/2017","04/19/2016","Quebec & Eastern Canada","128.460","96.770","125.450","116.490","122.090","116.830","thousand cubic metres per day"
"04/18/2017","04/19/2016","Western Canada","60.120","55.370","67.400","85.610","78.380","92.060","thousand cubic metres per day"
"04/25/2017","04/26/2016","Ontario","56.280","84.930","55.270","54.890","52.910","55.330","thousand cubic metres per day"
"04/25/2017","04/26/2016","Quebec & Eastern Canada","123.000","92.650","125.050","116.580","122.140","116.900","thousand cubic metres per day"
"04/25/2017","04/26/2016","Western Canada","57.680","53.130","63.700","82.650","77.160","91.150","thousand cubic metres per day"
"05/02/2017","05/03/2016","Ontario","57.340","86.530","56.470","50.450","53.150","54.420","thousand cubic metres per day"
"05/02/2017","05/03/2016","Quebec & Eastern Canada","123.830","93.280","125.830","116.360","122.240","116.950","thousand cubic metres per day"
"05/02/2017","05/03/2016","Western Canada","51.440","47.380","59.140","77.200","75.740","89.620","thousand cubic metres per day"
"05/09/2017","05/10/2016","Ontario","55.130","83.190","56.110","44.290","53.260","53.310","thousand cubic metres per day"
"05/09/2017","05/10/2016","Quebec & Eastern Canada","124.710","93.940","125.000","117.760","122.370","117.050","thousand cubic metres per day"
"05/09/2017","05/10/2016","Western Canada","48.740","44.890","54.500","69.370","74.310","87.780","thousand cubic metres per day"
"05/16/2017","05/17/2016","Ontario","50.260","75.850","54.750","37.750","53.110","52.290","thousand cubic metres per day"
"05/16/2017","05/17/2016","Quebec & Eastern Canada","125.700","94.690","124.310","117.980","122.530","117.060","thousand cubic metres per day"
"05/16/2017","05/17/2016","Western Canada","63.090","58.110","55.240","62.710","73.750","86.190","thousand cubic metres per day"
"05/23/2017","05/24/2016","Ontario","49.130","74.130","52.960","34.880","52.920","51.440","thousand cubic metres per day"
"05/23/2017","05/24/2016","Quebec & Eastern Canada","124.510","93.790","124.690","118.440","122.630","117.190","thousand cubic metres per day"
"05/23/2017","05/24/2016","Western Canada","70.730","65.140","58.500","56.680","73.610","84.590","thousand cubic metres per day"
"05/30/2017","05/31/2016","Ontario","49.700","75.000","51.050","34.970","52.770","50.880","thousand cubic metres per day"
"05/30/2017","05/31/2016","Quebec & Eastern Canada","125.770","94.740","125.170","118.640","122.770","117.260","thousand cubic metres per day"
"05/30/2017","05/31/2016","Western Canada","67.100","61.800","62.420","52.980","73.310","82.960","thousand cubic metres per day"
"06/06/2017","06/07/2016","Ontario","49.400","74.550","49.630","36.590","52.630","50.400","thousand cubic metres per day"
"06/06/2017","06/07/2016","Quebec & Eastern Canada","125.030","94.180","125.250","118.490","122.870","117.300","thousand cubic metres per day"
"06/06/2017","06/07/2016","Western Canada","71.280","65.650","68.050","50.730","73.230","81.340","thousand cubic metres per day"
"06/13/2017","06/14/2016","Ontario","49.850","75.230","49.520","38.870","52.510","50.050","thousand cubic metres per day"
"06/13/2017","06/14/2016","Quebec & Eastern Canada","123.050","92.690","124.590","119.660","122.870","117.490","thousand cubic metres per day"
"06/13/2017","06/14/2016","Western Canada","75.910","69.910","71.260","53.940","73.340","80.810","thousand cubic metres per day"
"06/20/2017","06/21/2016","Ontario","48.850","73.710","49.450","41.030","52.360","49.770","thousand cubic metres per day"
"06/20/2017","06/21/2016","Quebec & Eastern Canada","127.940","96.380","125.450","119.900","123.080","117.630","thousand cubic metres per day"
"06/20/2017","06/21/2016","Western Canada","78.800","72.580","73.270","62.090","73.560","80.990","thousand cubic metres per day"
"06/27/2017","06/28/2016","Ontario","49.150","74.170","49.310","44.020","52.240","49.830","thousand cubic metres per day"
"06/27/2017","06/28/2016","Quebec & Eastern Canada","126.610","95.370","125.660","120.780","123.210","117.800","thousand cubic metres per day"
"06/27/2017","06/28/2016","Western Canada","93.640","86.250","79.910","73.430","74.330","81.490","thousand cubic metres per day"
"07/04/2017","07/05/2016","Ontario","49.790","75.130","49.410","49.070","52.150","50.200","thousand cubic metres per day"
"07/04/2017","07/05/2016","Quebec & Eastern Canada","126.070","94.960","125.920","121.850","123.320","117.980","thousand cubic metres per day"
"07/04/2017","07/05/2016","Western Canada","95.260","87.740","85.910","86.990","75.100","82.180","thousand cubic metres per day"
"07/11/2017","07/12/2016","Ontario","49.850","75.230","49.410","53.480","52.070","50.540","thousand cubic metres per day"
"07/11/2017","07/12/2016","Quebec & Eastern Canada","124.020","93.420","126.160","121.870","123.340","118.120","thousand cubic metres per day"
"07/11/2017","07/12/2016","Western Canada","99.470","91.620","91.800","94.850","75.970","82.820","thousand cubic metres per day"
"07/18/2017","07/19/2016","Ontario","50.040","75.510","49.710","57.530","52.000","50.840","thousand cubic metres per day"
"07/18/2017","07/19/2016","Quebec & Eastern Canada","124.220","93.570","125.230","121.990","123.370","118.230","thousand cubic metres per day"
"07/18/2017","07/19/2016","Western Canada","91.710","84.470","95.020","97.930","76.520","83.320","thousand cubic metres per day"
"07/25/2017","07/26/2016","Ontario","56.570","85.370","51.560","59.610","52.150","51.130","thousand cubic metres per day"
"07/25/2017","07/26/2016","Quebec & Eastern Canada","124.210","91.920","124.630","122.130","123.400","118.380","thousand cubic metres per day"
"07/25/2017","07/26/2016","Western Canada","94.460","87.000","95.230","100.010","77.120","83.960","thousand cubic metres per day"
"08/01/2017","08/02/2016","Ontario","58.040","87.590","53.630","59.460","52.340","51.400","thousand cubic metres per day"
"08/01/2017","08/02/2016","Quebec & Eastern Canada","125.140","92.600","124.400","122.110","123.460","118.510","thousand cubic metres per day"
"08/01/2017","08/02/2016","Western Canada","99.790","91.910","96.360","100.110","77.850","84.490","thousand cubic metres per day"
"08/08/2017","08/09/2016","Ontario","56.560","85.350","55.300","59.520","52.470","51.660","thousand cubic metres per day"
"08/08/2017","08/09/2016","Quebec & Eastern Canada","121.510","89.910","123.770","121.930","123.400","118.590","thousand cubic metres per day"
"08/08/2017","08/09/2016","Western Canada","98.630","90.840","96.150","98.900","78.490","84.830","thousand cubic metres per day"
"08/15/2017","08/16/2016","Ontario","55.900","84.350","56.770","58.180","52.580","51.730","thousand cubic metres per day"
"08/15/2017","08/16/2016","Quebec & Eastern Canada","123.200","91.170","123.520","122.000","123.390","118.690","thousand cubic metres per day"
"08/15/2017","08/16/2016","Western Canada","101.770","93.740","98.660","99.970","79.200","85.340","thousand cubic metres per day"
"08/22/2017","08/23/2016","Ontario","56.910","85.870","56.850","57.090","52.700","51.830","thousand cubic metres per day"
"08/22/2017","08/23/2016","Quebec & Eastern Canada","118.670","87.820","122.130","121.140","123.250","118.700","thousand cubic metres per day"
"08/22/2017","08/23/2016","Western Canada","103.550","95.370","100.940","100.400","79.920","85.900","thousand cubic metres per day"
"08/29/2017","08/30/2016","Ontario","56.250","84.880","56.400","56.900","52.800","52.030","thousand cubic metres per day"
"08/29/2017","08/30/2016","Quebec & Eastern Canada","118.770","87.890","120.540","120.480","123.130","118.730","thousand cubic metres per day"
"08/29/2017","08/30/2016","Western Canada","102.960","94.830","101.730","101.150","80.570","86.400","thousand cubic metres per day"
"09/05/2017","09/06/2016","Ontario","56.610","85.420","56.410","56.820","52.910","52.240","thousand cubic metres per day"
"09/05/2017","09/06/2016","Quebec & Eastern Canada","126.340","93.490","121.750","119.650","123.210","118.710","thousand cubic metres per day"
"09/05/2017","09/06/2016","Western Canada","102.100","94.030","102.600","101.740","81.170","86.710","thousand cubic metres per day"
"09/12/2017","09/13/2016","Ontario","55.290","83.440","56.260","56.420","52.970","52.240","thousand cubic metres per day"
"09/12/2017","09/13/2016","Quebec & Eastern Canada","127.050","94.010","122.710","115.480","123.320","118.340","thousand cubic metres per day"
"09/12/2017","09/13/2016","Western Canada","100.490","92.550","102.280","99.410","81.690","86.860","thousand cubic metres per day"
"09/19/2017","09/20/2016","Ontario","53.440","80.640","55.400","54.090","52.990","52.070","thousand cubic metres per day"
"09/19/2017","09/20/2016","Quebec & Eastern Canada","126.420","93.550","124.640","110.480","123.400","117.840","thousand cubic metres per day"
"09/19/2017","09/20/2016","Western Canada","101.250","93.250","101.700","96.640","82.210","87.030","thousand cubic metres per day"
"09/26/2017","09/27/2016","Ontario","38.910","58.710","51.060","51.890","52.630","52.010","thousand cubic metres per day"
"09/26/2017","09/27/2016","Quebec & Eastern Canada","120.840","89.420","125.160","104.510","123.330","117.280","thousand cubic metres per day"
"09/26/2017","09/27/2016","Western Canada","99.480","91.630","100.830","93.710","82.650","87.140","thousand cubic metres per day"
"10/03/2017","10/04/2016","Ontario","40.250","60.730","46.970","48.630","52.320","51.880","thousand cubic metres per day"
"10/03/2017","10/04/2016","Quebec & Eastern Canada","119.100","88.130","123.350","95.000","123.230","116.340","thousand cubic metres per day"
"10/03/2017","10/04/2016","Western Canada","102.310","94.230","100.890","91.980","83.140","87.230","thousand cubic metres per day"
"10/10/2017","10/11/2016","Ontario","39.280","59.270","42.970","47.260","52.000","51.750","thousand cubic metres per day"
"10/10/2017","10/11/2016","Quebec & Eastern Canada","119.490","88.420","121.460","87.450","123.140","115.330","thousand cubic metres per day"
"10/10/2017","10/11/2016","Western Canada","100.900","92.930","100.990","92.490","83.580","87.410","thousand cubic metres per day"
"10/17/2017","10/18/2016","Ontario","39.530","59.650","39.490","47.700","51.700","51.650","thousand cubic metres per day"
"10/17/2017","10/18/2016","Quebec & Eastern Canada","118.070","87.370","119.380","80.020","123.020","114.240","thousand cubic metres per day"
"10/17/2017","10/18/2016","Western Canada","98.900","91.090","100.400","94.300","83.940","87.720","thousand cubic metres per day"
"10/24/2017","10/25/2016","Ontario","38.170","57.600","39.300","47.420","51.390","51.590","thousand cubic metres per day"
"10/24/2017","10/25/2016","Quebec & Eastern Canada","114.650","84.840","117.830","74.250","122.820","113.270","thousand cubic metres per day"
"10/24/2017","10/25/2016","Western Canada","96.270","88.660","99.600","96.590","84.230","88.020","thousand cubic metres per day"
"10/31/2017","11/01/2016","Ontario","51.480","77.680","42.110","48.120","51.390","51.540","thousand cubic metres per day"
"10/31/2017","11/01/2016","Quebec & Eastern Canada","114.700","84.880","116.730","79.400","122.640","112.980","thousand cubic metres per day"
"10/31/2017","11/01/2016","Western Canada","98.990","91.170","98.770","99.640","84.560","88.360","thousand cubic metres per day"
"11/07/2017","11/08/2016","Ontario","56.150","84.740","46.330","51.350","51.490","51.720","thousand cubic metres per day"
"11/07/2017","11/08/2016","Quebec & Eastern Canada","112.640","83.350","115.010","86.490","122.410","112.760","thousand cubic metres per day"
"11/07/2017","11/08/2016","Western Canada","99.390","91.540","98.390","101.140","84.890","88.630","thousand cubic metres per day"
"11/14/2017","11/15/2016","Ontario","55.450","83.670","50.310","53.260","51.580","51.790","thousand cubic metres per day"
"11/14/2017","11/15/2016","Quebec & Eastern Canada","112.650","83.360","113.660","95.170","122.200","112.580","thousand cubic metres per day"
"11/14/2017","11/15/2016","Western Canada","100.230","92.310","98.720","101.190","85.230","88.890","thousand cubic metres per day"
"11/21/2017","11/22/2016","Ontario","56.210","84.830","54.820","55.940","51.680","51.960","thousand cubic metres per day"
"11/21/2017","11/22/2016","Quebec & Eastern Canada","115.380","85.380","113.850","101.510","122.060","112.270","thousand cubic metres per day"
"11/21/2017","11/22/2016","Western Canada","100.350","92.420","99.740","100.230","85.550","89.060","thousand cubic metres per day"
"11/28/2017","11/29/2016","Ontario","57.110","86.180","56.230","57.590","51.790","52.040","thousand cubic metres per day"
